0 		 start2 		 start2
1816 		 nmod 		 lwg_psp
1817 		 case 		 lwg_psp
1818 		 nsubj 		 lwg_psp
1819 		 advmod 		 lwg_psp
1820 		 dep 		 lwg_psp
1821 		 obl 		 lwg_psp
1822 		 case 		 lwg_psp
1823 		 compound 		 lwg_psp
1824 		 compound 		 lwg_psp
1825 		 nsubj 		 lwg_psp
1826 		 dep 		 lwg_psp
1827 		 root 		 root
1828 		 aux 		 lwg_vaux
1829 		 punct 		 rsym
1830 		 obl 		 k2u
1831 		 obl 		 lwg_psp
1832 		 case 		 lwg_psp
1833 		 compound 		 lwg_psp
1834 		 root 		 root
1835 		 punct 		 rsym
1836 		  		 k2u
1837 		 nmod 		 lwg_psp
1838 		 case 		 lwg_psp
1839 		 det 		 mod_wq
1840 		 nmod 		 pof_cn
1841 		 case 		 k2u
1842 		 obl 		 lwg_psp
1843 		 case 		 lwg_psp
1844 		 obj 		 lwg_psp
1845 		 root 		 root
1846 		 aux:pass 		 lwg_vaux
1847 		 aux:pass 		 lwg_vaux
1848 		 aux:pass 		 lwg_vaux
1849 		 mark 		 pof_cn
1850 		 nsubj 		 k2u
1851 		 nmod 		 lwg_psp
1852 		 obl 		 lwg_psp
1853 		 case 		 lwg_psp
1854 		 compound 		 lwg_psp
1855 		 obl 		 lwg_psp
1856 		 case 		 lwg_psp
1857 		 case 		 lwg_psp
1858 		 obl 		 lwg_psp
1859 		 nmod 		 lwg_psp
1860 		 obj 		 lwg_psp
1861 		 advmod 		 lwg_psp
1862 		 acl 		 lwg_psp
1863 		 punct 		 rsym
1864 		 obl 		 k2u
1865 		 case 		 lwg_psp
1866 		 dep 		 lwg_psp
1867 		 det 		 mod_wq
1868 		 obj 		 pof_cn
1869 		 case 		 k2u
1870 		 dep 		 lwg_psp
